機構代碼,機構名稱,電話,縣市區名,地址,科別,Response_Address,Response_X,Response_Y
3701183452,謝明吉口腔顎面外科牙醫診所,02-238886363,臺北市中正區,臺北市中正區忠孝西路1段6號2、3樓,"牙醫一般科,",臺北市中正區黎明里4鄰忠孝西路一段6號,121.518028,25.045826
3701183461,雙子星牙醫診所,23822345,臺北市中正區,臺北市中正區館前路26號2樓,"牙醫一般科,",臺北市中正區黎明里10鄰館前路26號,121.514906,25.044879
3701183470,啓琮牙醫診所,23113623,臺北市中正區,臺北市中正區襄陽路41號、43號,"牙醫一般科,",臺北市中正區黎明里8鄰襄陽路39號,121.513623,25.043537
3701183489,品瑞牙醫診所,23933311,臺北市中正區,臺北市中正區南昌路二段13號,"牙醫一般科,",臺北市中正區南福里8鄰南昌路二段13號,121.519543,25.028309
3701183505,信義東暘牙醫診所,23970909,臺北市中正區,臺北市中正區金山南路一段155號2樓,"牙醫一般科,",臺北市中正區文祥里8鄰金山南路一段155號,121.527548,25.034668
3701183514,新芽牙醫診所,23410181,臺北市中正區,臺北市中正區仁愛路二段92巷7號2樓,"牙醫一般科,",臺北市中正區三愛里7鄰仁愛路二段92巷7號,121.53128,25.037557
3701183532,雅偲牙醫診所,23703777,臺北市中正區,臺北市中正區館前路2號6樓,"牙醫一般科,",臺北市中正區黎明里10鄰館前路2號,121.514883,25.046367
3701183541,愛迪牙醫診所,02-33221008,臺北市中正區,臺北市中正區羅斯福路二段18號2樓,"牙醫一般科,",臺北市中正區南福里3鄰羅斯福路二段18號,121.521034,25.028614
3701183569,東門牙醫診所,02-23416060,臺北市中正區,臺北市中正區臨沂街79之10號,"牙醫一般科,",臺北市中正區三愛里24鄰臨沂街79之10號,121.527906,25.034552
3701183578,蘇黎世牙醫診所,2362-1001,臺北市中正區,臺北市中正區羅斯福路二段116號5樓之1,"牙醫一般科,",臺北市中正區板溪里3鄰羅斯福路二段116號,121.522683,25.026391
3701183596,典雅牙醫診所,23966123,臺北市中正區,臺北市中正區信義路二段123號、123號2樓,"牙醫一般科,",臺北市中正區三愛里24鄰信義路二段123號,121.527823,25.034203
3701183621,齊杏齒顎矯正專科牙醫診所,33221581,臺北市中正區,臺北市中正區忠孝東路二段58號(實際營業地址:1樓),"牙醫一般科,",臺北市中正區幸福里13鄰忠孝東路二段58號,121.528465,25.043312
3701183630,華泰牙醫診所,0223826600,臺北市中正區,臺北市中正區許昌街30號3樓,"牙醫一般科,",臺北市中正區黎明里11鄰許昌街30號,121.515879,25.045452
3701183649,公園景福牙醫診所,02-23885488,臺北市中正區,臺北市中正區公園路32號6樓之1,"牙醫一般科,",臺北市中正區黎明里13鄰公園路32號,121.516754,25.044101
3701183658,齊美牙醫診所,2369-3336,臺北市中正區,臺北市中正區羅斯福路二段136號7樓,"牙醫一般科,",臺北市中正區板溪里3鄰羅斯福路二段136號,121.522948,25.026022
3701183667,美國傳奇牙醫診所,2368-3336,臺北市中正區,臺北市中正區羅斯福路四段24巷6之1號,"牙醫一般科,",臺北市中正區水源里1鄰羅斯福路四段24巷6之1號,121.533002,25.015214
3701183676,怡樺牙醫診所,2365-9395,臺北市中正區,臺北市中正區羅斯福路三段244巷2弄22號,"牙醫一般科,",臺北市中正區文盛里7鄰羅斯福路三段244巷2弄22號,121.531662,25.016361
3701183685,維昕牙醫診所,02-2368-5277,臺北市中正區,臺北市中正區牯嶺街93號(實際營業:1、2樓),"牙醫一般科,",臺北市中正區板溪里14鄰牯嶺街93號,121.519052,25.026181
3701183701,林志聲牙醫診所,02-23952277,臺北市中正區,臺北市中正區臨沂街13巷16號,"牙醫一般科,",臺北市中正區幸市里2鄰臨沂街13巷16號,121.531548,25.042055
3701183738,美日牙醫診所,23685879,臺北市中正區,臺北市中正區羅斯福路3段312號5、6樓,"牙醫一般科,",臺北市中正區文盛里9鄰羅斯福路三段312號,121.53263,25.016096
3701183747,永恆牙醫診所,23653000,臺北市中正區,臺北市中正區辛亥路一段17巷6號3樓,"牙醫一般科,",臺北市中正區林興里18鄰辛亥路一段17巷6號,121.527868,25.019321
3701183756,博齡牙醫診所,23651718,臺北市中正區,臺北市中正區羅斯福路四段50號3樓之4,"牙醫一般科,",臺北市中正區水源里1鄰羅斯福路四段50號,121.533753,25.015007
3701183783,怡賀牙醫診所,02-23567733,臺北市中正區,臺北市中正區新生南路一段56號6樓,"牙醫一般科,",臺北市中正區幸市里7鄰新生南路一段56號,121.532504,25.041194
3701183792,華慶牙醫診所,23048190,臺北市中正區,臺北市中正區中華路二段339號,"牙醫一般科,",臺北市中正區忠勤里22鄰中華路二段339號,121.506822,25.027239
3701183809,慶輝牙醫診所,23012100,臺北市中正區,臺北市中正區寧波西街96號,"牙醫一般科,",臺北市中正區龍光里13鄰寧波西街96號,121.514855,25.02963
3701183818,嘉貝牙醫診所,2351-7708,臺北市中正區,臺北市中正區信義路二段257號,"牙醫一般科,",臺北市中正區三愛里15鄰信義路二段257號,121.531525,25.033823
3701183827,東北大牙醫診所,02-23650506,臺北市中正區,臺北市中正區羅斯福路三段276號(實際營業地址：1、2樓),"牙醫一般科,",臺北市中正區文盛里7鄰羅斯福路三段276號,121.532034,25.01668
3701183836,家禾牙醫診所,02-2388-8906,臺北市中正區,臺北市中正區延平南路195巷5號,"牙醫一般科,",臺北市中正區南門里12鄰延平南路195巷5號,121.507761,25.033272
3701183863,優政牙醫診所,02-23966985、0919716006,臺北市中正區,臺北市中正區南昌路一段119號,"牙醫一般科,",臺北市中正區南福里29鄰南昌路一段119號,121.518282,25.029938
3701183872,喜樂牙醫診所,02-23939349,臺北市中正區,臺北市中正區新生南路一段50之1號2樓,"牙醫一般科,",臺北市中正區幸市里5鄰新生南路一段50之1號,121.532583,25.041594
3701183916,晨新牙醫診所,,臺北市中正區,臺北市中正區重慶南路1段77之1號(1樓),"牙醫一般科,",臺北市中正區黎明里8鄰重慶南路一段77之1號,121.513487,25.044004
3701183925,星采牙醫診所,,臺北市中正區,臺北市中正區館前路2號3樓,"牙醫一般科,",臺北市中正區黎明里10鄰館前路2號,121.514883,25.046367
3701183934,星創牙醫診所,23685658,臺北市中正區,臺北市中正區羅斯福路3段136、138號4樓,"牙醫一般科,",臺北市中正區文盛里9鄰羅斯福路三段314號,121.532679,25.016048
3701183952,合睿牙醫診所,23634687,臺北市中正區,臺北市中正區羅斯福路4段68號7樓之11,"牙醫一般科,",臺北市中正區水源里3鄰羅斯福路四段68號,121.534274,25.014503
3701183961,仁崇牙醫診所,,臺北市中正區,臺北市中正區新生南路1段122之3號2樓,"牙醫一般科,",臺北市中正區幸市里14鄰新生南路一段122之3號,121.532535,25.038793
3701183970,沐康美學牙醫診所,02-27004232,臺北市中正區,臺北市中正區師大路159號1樓、159號地下1樓,"牙醫一般科,",臺北市中正區林興里19鄰師大路159號,121.527606,25.020613
3701183989,雅德思牙醫診所,02-2314-0806,臺北市中正區,臺北市中正區重慶南路1段66號(1樓、夾層)、66號地下1樓,"牙醫一般科,",臺北市中正區光復里6鄰重慶南路一段66號,121.513098,25.043662
3701183998,百分百牙醫診所,02-23115100,臺北市中正區,臺北市中正區館前路18號5樓,"牙醫一般科,",臺北市中正區黎明里10鄰館前路18號,121.514894,25.045403
3701184002,涵悅牙醫診所,02-23679922,臺北市中正區,臺北市中正區羅斯福路3段152號(1、2樓)、156號(1、2樓),"牙醫一般科,",臺北市中正區林興里20鄰羅斯福路三段152號,121.528531,25.020114
3701184011,仁愛牙醫診所,,臺北市中正區,臺北市中正區信義路2段179號2樓之1(一層、二層),"牙醫一般科,",臺北市中正區三愛里23鄰信義路二段179號,121.529315,25.034009
3701190028,水波牙醫診所,0223060801,臺北市萬華區,臺北市萬華區西園路一段２１４號之３，２Ｆ,"牙醫一般科,",臺北市萬華區青山里24鄰西園路一段214之3號,121.499197,25.03557
3701190117,文林牙醫診所,0223084633,臺北市萬華區,臺北市萬華區環河南路二段１８７號,"牙醫一般科,",臺北市萬華區綠堤里5鄰環河南路二段187號,121.491863,25.032401
3701190135,孝忠牙醫診所,0223618893,臺北市萬華區,臺北市萬華區康定路１６０號４Ｆ,"牙醫一般科,",臺北市萬華區富民里5鄰康定路160號,121.501825,25.039556
3701190153,進安牙醫診所,0223057668,臺北市萬華區,臺北市萬華區東園街１１８號,"牙醫一般科,",臺北市萬華區保德里1鄰東園街118號,121.497251,25.024065
3701190251,南光牙醫診所,0223065413,臺北市萬華區,臺北市萬華區西園路一段１６０號２樓,"牙醫一般科,",臺北市萬華區青山里12鄰西園路一段160號,121.499309,25.037042
3701190260,弘旭牙醫診所,0223028296,臺北市萬華區,臺北市萬華區西園路二段１７０號,"牙醫一般科,",臺北市萬華區和平里15鄰西園路二段170號,121.495921,25.029685
3701190279,信恩牙醫診所,0223081817,臺北市萬華區,臺北市萬華區和平西路三段６４號,"牙醫一般科,",臺北市萬華區富福里10鄰和平西路三段64號,121.503243,25.034967
3701190359,潘再榮牙醫診所,0223063868,臺北市萬華區,臺北市萬華區西園路二段７１之１號,"牙醫一般科,",臺北市萬華區雙園里14鄰西園路二段71之1號,121.496802,25.030704
3701190377,如春牙醫診所,0223021069,臺北市萬華區,臺北市萬華區環河南路二段１４１號,"牙醫一般科,",臺北市萬華區糖廍里10鄰環河南路二段141號,121.493223,25.033925
3701190386,桂林牙醫診所,0223020900,臺北市萬華區,臺北市萬華區桂林路１２２之２號,"牙醫一般科,",臺北市萬華區青山里11鄰桂林路122之2號,121.499207,25.038302
3701190395,世欣牙醫診所,0223072764,臺北市萬華區,臺北市萬華區東園街１３９號１Ｆ,"牙醫一般科,",臺北市萬華區全德里10鄰東園街139號,121.49709,25.024743
3701190402,正一牙醫診所,0223061298,臺北市萬華區,臺北市萬華區和平西路三段261號,"牙醫一般科,",臺北市萬華區柳鄉里17鄰和平西路三段261號,121.494545,25.035813
3701190411,蕭輝隆牙醫診所,0223066833,臺北市萬華區,臺北市萬華區西藏路２６２號,"牙醫一般科,",臺北市萬華區頂碩里27鄰西藏路262號,121.501456,25.029734
3701190466,邦安牙醫診所,0223147890,臺北市萬華區,臺北市萬華區康定路１３６號２Ｆ,"牙醫一般科,",臺北市萬華區富民里4鄰康定路136號,121.501889,25.040001
3701190475,周建堂牙醫診所,0223076852,臺北市萬華區,臺北市萬華區西園路二段３００號及地下1層,"牙醫一般科,",臺北市萬華區和德里7鄰西園路二段300號,121.492869,25.026384
3701190484,敦祥牙醫診所,0223028345,臺北市萬華區,臺北市萬華區桂林路２號２樓,"牙醫一般科,",臺北市萬華區仁德里16鄰桂林路2號,121.506163,25.037481
3701190528,佳新牙醫診所,0223019039,臺北市萬華區,臺北市萬華區青年路３２之２號,"牙醫一般科,",臺北市萬華區新和里5鄰青年路32之2號,121.504672,25.025697
3701190537,林民健牙醫診所,0223032628,臺北市萬華區,臺北市萬華區中華路二段５３２號,"牙醫一般科,",臺北市萬華區凌霄里4鄰中華路二段532號,121.508618,25.025274
3701190555,青年牙醫診所,0223075896,臺北市萬華區,臺北市萬華區青年路３２號,"牙醫一般科,",臺北市萬華區新和里5鄰青年路32號,121.504683,25.025663
3701190564,天一牙醫診所,0223120802,臺北市萬華區,臺北市萬華區西寧南路９１號二樓,"牙醫一般科,",臺北市萬華區萬壽里4鄰西寧南路89號,121.50682,25.045463
3701190591,孝德牙醫診所,02-23712288,臺北市萬華區,臺北市萬華區貴陽街二段144、146號,"牙醫一般科,",臺北市萬華區青山里1鄰貴陽街二段254號,121.498228,25.039971
3701190680,張建昌牙醫診所,0223321597,臺北市萬華區,臺北市萬華區寶興街１９８號,"牙醫一般科,",臺北市萬華區孝德里6鄰寶興街198號,121.495474,25.023185
3701190715,國民牙醫診所,0223324060,臺北市萬華區,臺北市萬華區寶興街１８２號,"牙醫一般科,",臺北市萬華區孝德里1鄰寶興街182號,121.495259,25.023803
3701190724,寶健牙醫診所,0223321345,臺北市萬華區,臺北市萬華區國興路82號,"牙醫一般科,",臺北市萬華區新和里28鄰國興路82號,121.506209,25.026572
3701190742,惠德牙醫診所,02 23376347,臺北市萬華區,臺北市萬華區萬大路４８６巷５號,"牙醫一般科,",臺北市萬華區華中里9鄰萬大路486巷5號,121.497007,25.019797
3701190760,宏德牙醫診所,0223086699,臺北市萬華區,臺北市萬華區中華路二段六十六號一樓  大埔街三十四號一樓,"牙醫一般科,",臺北市萬華區頂碩里8鄰中華路二段66號,121.504549,25.032278
3701190779,三福牙醫診所,0223062239,臺北市萬華區,臺北市萬華區萬大路63之1號,"牙醫一般科,",臺北市萬華區頂碩里17鄰萬大路63之1號,121.500705,25.030891
3701190840,同仁牙醫診所,0223810220,臺北市萬華區,臺北市萬華區長沙街二段４5號2樓,"牙醫一般科,",臺北市萬華區新起里16鄰長沙街二段45號,121.50591,25.040762
3701190868,鑫慧牙醫診所,0223082164,臺北市萬華區,臺北市萬華區和平西路三段302巷2號一樓,"牙醫一般科,",臺北市萬華區華江里22鄰和平西路三段302巷2號,121.493191,25.035008
3701192059,保誠牙醫診所,23026960,臺北市萬華區,臺北市萬華區萬大路61號、61之1號、61之1號地下一層,"牙醫一般科,",臺北市萬華區頂碩里17鄰萬大路61號,121.500708,25.031013
3701192068,白牙醫診所,23313403,臺北市萬華區,臺北市萬華區西寧南路162號,"牙醫一般科,",臺北市萬華區新起里23鄰西寧南路162號,121.506049,25.040033
3701192077,信華牙醫診所,23811054,臺北市萬華區,臺北市萬華區內江街78號、78號2樓,"牙醫一般科,",臺北市萬華區新起里5鄰內江街78號,121.504194,25.041471
3701192086,信元牙醫診所,23895689,臺北市萬華區,臺北市萬華區昆明街175號,"牙醫一般科,",臺北市萬華區仁德里1鄰昆明街175號,121.504242,25.039625
3701192102,艋舺牙醫診所,0223362638,臺北市萬華區,臺北市萬華區和平西路三段226號,"牙醫一般科,",臺北市萬華區糖廍里8鄰和平西路三段226號,121.49637,25.035223
